,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,SOURCE,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,MonthlyAverageRH,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT32Temp,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithLT32Temp,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDegreeDays,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyDewpointTemperature,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMaximumTemperature,MonthlyMeanTemperature,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyMinimumTemperature,MonthlySeaLevelPressure,MonthlyStationPressure,MonthlyTotalLiquidPrecipitation,MonthlyTotalSnowfall,MonthlyWetBulb,AWND,CDSD,CLDD,DSNW,HDSD,HTDD,DYTS,DYHF,NormalsCoolingDegreeDay,NormalsHeatingDegreeDay,ShortDurationEndDate005,ShortDurationEndDate010,ShortDurationEndDate015,ShortDurationEndDate020,ShortDurationEndDate030,ShortDurationEndDate045,ShortDurationEndDate060,ShortDurationEndDate080,ShortDurationEndDate100,ShortDurationEndDate120,ShortDurationEndDate150,ShortDurationEndDate180,ShortDurationPrecipitationValue005,ShortDurationPrecipitationValue010,ShortDurationPrecipitationValue015,ShortDurationPrecipitationValue020,ShortDurationPrecipitationValue030,ShortDurationPrecipitationValue045,ShortDurationPrecipitationValue060,ShortDurationPrecipitationValue080,ShortDurationPrecipitationValue100,ShortDurationPrecipitationValue120,ShortDurationPrecipitationValue150,ShortDurationPrecipitationValue180,REM,BackupDirection,BackupDistance,BackupDistanceUnit,BackupElements,BackupElevation,BackupEquipment,BackupLatitude,BackupLongitude,BackupName,WindEquipmentChangeDate
0,72528704724,2023-01-01T00:01:00,43.1083,-78.93818,178.3,"NIAGARA FALLS INTERNATIONAL AIRPORT, NY US",FM-16,7,29.87,38,40,,,,,93.0,BKN:07 10 OVC:08 15,,29.24,8.0,39.0,310,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10401/01/23 00:01:02 SPECI KIAG 010501Z 31008KT 8SM BKN010 OVC015 04/03 A2987 RMK AO2 CIG 007V013 T00440033,,,,,,,,,,
0,72530594892,2023-01-01T00:50:00,41.89641,-88.25119,228.3,"CHICAGO WEST CHICAGO DUPAGE AIRPORT, IL US",FM-16,6,29.82,34,37,,,,,87.0,BKN:07 18 OVC:08 65,,29.01,8.0,36.0,150,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10801/01/23 00:50:02 SPECI KDPA 010650Z 15006KT 8SM BKN018 OVC065 03/01 A2982 RMK AO2 RAB23E35 P0000 FIBI (FAA),,,,,,,,,,2007-06-29
0,72531403960,2023-01-01T00:53:00,38.56402,-90.14869,123.4,"CAHOKIA ST LOUIS DOWNTOWN AIRPORT, IL US",FM-15,7,29.88,47,51,0.0,,,,86.0,OVC:08 14,29.88,29.44,10.0,49.0,220,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09301/01/23 00:53:02 METAR KCPS 010653Z 22004KT 10SM OVC014 11/08 A2988 RMK AO2 SLP120 T01060083,,,,,,,,,,
0,72530094846,2023-01-01T00:00:00,41.96017,-87.93164,204.8,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",FM-12,4,,32,37,,,0.03,8.0,82.0,74,29.85,29.13,6.84,35.0,110,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072530 32861 81106 10028 20000 39864 40109 58009 90551 333 10028 21032 555 90106=,,,,,,,,,,
0,72529214976,2023-01-01T00:15:00,41.70916,-92.73491,307.2,"GRINNELL, IA US",FM-15,7,29.78,34,36,,,,,93.0,BKN:07 90,,28.71,10.0,35.0,180,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08601/01/23 00:15:02 METAR KGGI 010615Z 18004KT 10SM BKN090 02/01 A2978 RMK AO2 T00220012,,,,,,,,,,
0,72525800382,2023-01-01T00:15:00,34.594,-83.296,303.3,"TOCCOA RG LETOURNEAU FIELD AIRPORT, GA US",FM-15,7,30.03,50,51,,FG:2 |FG |,,,98.0,OVC:08 3,,28.97,0.25,50.0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09001/01/23 00:15:02 METAR KTOC 010515Z 00000KT 1/4SM FG OVC003 10/10 A3003 RMK AO2 T01050102,,,,,,,,,,
0,72529400383,2023-01-01T00:15:00,35.017,-80.083,91.1,"ANSON CO AIRPORT JEFF CLOUD FIELD, NC US",FM-15,7,30.0,56,59,,,,,90.0,OVC:08 15,,29.68,10.0,57.0,280,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08601/01/23 00:15:02 METAR KAFP 010515Z 28004KT 10SM OVC015 15/14 A3000 RMK AO2 T01520136,,,,,,,,,,
0,72531753802,2023-01-01T00:26:00,39.47437,-88.27235,216.4,"MATTOON CHARLESTON COLES CO AIRPORT, IL US",FM-16,7,29.87,41,44,,BR:1 ||,,,89.0,BKN:07 5 OVC:08 22,,29.1,6.0,43.0,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09501/01/23 00:26:02 SPECI KMTO 010626Z 16008KT 6SM BR BKN005 OVC022 07/05 A2987 RMK AO2 T00670050,,,,,,,,,,2005-10-20
0,72529014768,2023-01-01T00:54:00,43.11723,-77.67539,164.5,"FREDERICK DOUGLASS GREATER ROCHESTER INTERNATIONAL AIRPORT, NY US",FM-15,7,29.85,38,40,0.0,,-0.07,3.0,93.0,OVC:08 8,29.86,29.26,10.0,39.0,310,25,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12601/01/23 00:54:02 METAR KROC 010554Z 31012G22KT 10SM OVC008 04/03 A2985 RMK AO2 SLP113 60004 T00440033 10106 20044 53025 (MSY),,,,"TEMP, PRECIP",,"SRG, SNOWBOARD",,,FAA CWO,2008-10-20
0,72528300465,2023-01-01T00:15:00,42.24122,-78.37136,651.1,"CATTARAUGUS CO OLEAN AIRPORT, NY US",FM-15,7,29.83,37,37,,,,,100.0,OVC:08 10,,27.6,10.0,37.0,280,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET07901/01/23 00:15:02 METAR KOLE 010515Z 28006G15KT 10SM OVC010 03/03 A2983 RMK AO2,,,,,,,,,,
0,72531603887,2023-01-01T00:14:00,39.83079,-88.87192,205.1,"DECATUR AIRPORT, IL US",FM-16,7,29.86,45,45,,BR:1 ||,,,100.0,OVC:08 3,,29.13,2.0,45.0,200,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09301/01/23 00:14:02 SPECI KDEC 010614Z 20012KT 2SM BR OVC003 07/07 A2986 RMK AO2 T00720072 (NB),,,,,,,,,,2007-03-20
0,72531594870,2023-01-01T00:53:00,40.0324,-88.27547,226.5,"CHAMPAIGN URBANA WILLARD AIRPORT, IL US",FM-15,7,29.87,42,43,0.0,BR:1 ||,,,97.0,OVC:08 2,29.88,29.05,2.0,43.0,190,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09501/01/23 00:53:02 METAR KCMI 010653Z 19010KT 2SM BR OVC002 06/06 A2987 RMK AO2 SLP119 T00610056,,,,,,,,,,2007-05-10
0,72525300380,2023-01-01T00:15:00,41.217,-81.25,365.2,"PORTAGE CO AIRPORT, OH US",FM-15,7,29.94,36,39,,,,,88.0,OVC:08 10,,28.66,10.0,38.0,300,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09201/01/23 00:15:02 METAR KPOV 010515Z 30005KT 10SM OVC010 04/02 A2994 RMK AO2 T00380020 PWINO,,,,,,,,,,
0,72532014842,2023-01-01T00:00:00,40.66747,-89.68418,199.7,"GENERAL WAYNE A. DOWNING INTERNATIONAL AIRPORT, IL US",FM-12,4,,41,41,,,0.02,6.0,100.0,5,29.84,29.1,9.94,41.0,190,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN08072532 32266 81909 10050 20050 39855 40104 56008 90554 333 10061 21038 555 90106=,NE,4.3,mi,SNOW,605.0,,40.7231,-89.6441,PEORIA #2 SNOW PAID,2006-09-18
0,72532604894,2023-01-01T00:56:00,41.74278,-89.67611,197.2,"STERLING ROCK FALLS WHITESIDE CO JOSH BITTORF FIELD AIRPORT, IL US",FM-15,7,29.81,34,34,0.01,-RA:02 BR:1 |RA |RA,,,100.0,BKN:07 42 OVC:08 50,29.42,29.12,5.0,34.0,110,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET13301/01/23 00:56:02 METAR KSQI 010656Z 11005KT 5SM -RA BR BKN042 OVC050 01/01 A2981 RMK AO2 UPB03E10RAB10 SLP962 P0001 T00110011 FZRANO,,,,,,,,,,
0,72533704807,2023-01-01T00:15:00,41.61667,-87.41667,180.1,"GARY, IN US",FM-15,7,29.87,34,36,,BR:1 ||,,,91.0,SCT:04 70 OVC:08 85,,29.24,5.0,35.0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09501/01/23 00:15:02 METAR KGYY 010615Z 00000KT 5SM BR SCT070 OVC085 03/01 A2987 RMK AO2 T00250011,,,,,,,,,,
0,72534014819,2023-01-01T00:53:00,41.78412,-87.75514,185.8,"CHICAGO MIDWAY AIRPORT, IL US",FM-15,7,29.84,33,38,0.0,BR:1 ||,,,83.0,SCT:04 26 BKN:07 31 OVC:08 75,29.87,29.18,6.0,36.0,140,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12501/01/23 00:53:02 METAR KMDW 010653Z 14005KT 6SM BR SCT026 BKN031 OVC075 03/01 A2984 RMK AO2 SLP115 FU FEW008 T00330006 (GJS),,,,,,,,,,2007-06-13
0,72533594833,2023-01-01T00:05:00,40.65,-86.15,247.5,"PERU GRISSOM AFB, IN US",FM-15,7,29.91,34,36,,BR:1 ||,,,93.0,BKN:07 1 OVC:08 100,29.94,29.04,1.0,35.0,140,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11101/01/23 00:05:02 METAR KGUS 010505Z 14005KT 1SM R23/5500VP6000FT BR BKN001 OVC100 02/01 A2991 RMK AO2 SLP139 $,,,,,,,,,,
0,72533694895,2023-01-01T00:53:00,40.23451,-85.39356,285.2,"MUNCIE DELAWARE CO AIRPORT, IN US",FM-15,7,29.93,37,41,0.0,BR:1 ||,0.01,8.0,86.0,SCT:04 70 OVC:08 95,29.93,28.92,6.0,39.0,200,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12001/01/23 00:53:02 METAR KMIE 010553Z 20004KT 6SM BR SCT070 OVC095 05/03 A2993 RMK AO2 SLP135 T00500028 10050 20011 58004,,,,,,,,,,2007-05-29
0,72534213809,2023-01-01T00:53:00,38.76046,-87.59902,130.0,"LAWRENCEVILLE VINCENNES INTERNATIONAL AIRPORT, IL US",FM-15,7,29.92,44,46,0.0,BR:1 ||,,,93.0,OVC:08 6,29.92,29.46,5.0,45.0,160,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09501/01/23 00:53:02 METAR KLWV 010653Z 16008KT 5SM BR OVC006 08/07 A2992 RMK AO2 SLP133 T00780067,,,,,,,,,,
0,72533014827,2023-01-01T00:19:00,40.97248,-85.20636,243.0,"FORT WAYNE INTERNATIONAL AIRPORT, IN US",FM-16,7,29.95,34,36,,BR:1 ||,,,93.0,OVC:08 3,,29.07,2.5,35.0,160,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09901/01/23 00:19:02 SPECI KFWA 010519Z 16005KT 2 1/2SM BR OVC003 02/01 A2995 RMK AO2 T00220011 $ (DS),,,,,,,,,,2006-09-21
0,72532704846,2023-01-01T00:56:00,41.4535,-86.997964,234.0,"VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US",FM-15,7,29.85,34,35,0.0,BR:1 ||,,,96.0,BKN:07 3 OVC:08 85,29.87,29.03,3.0,35.0,130,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10201/01/23 00:56:02 METAR KVPZ 010656Z 13007KT 3SM BR BKN003 OVC085 02/01 A2985 RMK AO2 SLP115 T00170011,,,,,,,,,,2005-11-07
0,72534804831,2023-01-01T00:15:00,41.60413,-88.08497,201.2,"ROMEOVILLE WEATHER FORECAST OFFICE, IL US",FM-15,7,29.84,36,36,,BR:1 ||,,,100.0,BKN:07 70 OVC:08 75,,29.12,6.0,36.0,120,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08501/01/23 00:15:02 METAR KLOT 010615Z 12007KT 6SM BR BKN070 OVC075 02/02 A2984 RMK AO2,,,,,,,,,,
0,72537514822,2023-01-01T00:53:00,42.40725,-83.00899,189.8,"DETROIT CITY AIRPORT, MI US",FM-15,7,29.94,32,40,0.0,HZ:7 |FU |HZ,-0.01,3.0,73.0,OVC:08 14,29.95,29.27,5.0,37.0,250,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11801/01/23 00:53:02 METAR KDET 010553Z 25005KT 5SM HZ OVC014 04/00 A2994 RMK AO2 SLP141 T00440000 10050 20039 53004 (GM),,,,,,,,,,2006-10-12
0,72534714880,2023-01-01T00:55:00,42.42546,-87.8634,216.5,"CHICAGO WAUKEGAN REGIONAL AIRPORT, IL US",FM-15,7,29.81,33,36,0.0,BR:1 ||,,,89.0,OVC:08 70,29.84,29.03,4.0,35.0,150,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09501/01/23 00:55:02 METAR KUGN 010655Z 15009KT 4SM BR OVC070 02/01 A2981 RMK AO2 SLP105 T00220006,,,,,,,,,,
0,72534514834,2023-01-01T00:15:00,41.5,-88.16667,181.1,"JOLIET, IL US",FM-15,7,29.84,35,38,,,,,89.0,SCT:04 25 OVC:08 70,,29.22,7.0,37.0,120,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09201/01/23 00:15:02 METAR KJOT 010615Z 12004KT 7SM SCT025 OVC070 04/02 A2984 RMK AO2 T00350018,,,,,,,,,,
0,72535014848,2023-01-01T00:46:00,41.70722,-86.31628,235.4,"SOUTH BEND AIRPORT, IN US",FM-16,7,29.9,34,36,,BR:1 ||,,,93.0,SCT:04 9 OVC:08 85,,29.07,3.0,35.0,130,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET09501/01/23 00:46:02 SPECI KSBN 010546Z 13004KT 3SM BR SCT009 OVC085 02/01 A2990 RMK AO2 T00220011,,,,"PRECIP, TEMP, SNOWFALLEQ, SNOWFALL, SNOWDPTH, ",710.0,"SRG, NIMBUS, SNOWBOARD",41.7005,-86.2487,"SOUTH BEND, IN",2006-09-27
0,72536614825,2023-01-01T00:53:00,41.01369,-83.66814,246.5,"FINDLAY AIRPORT, OH US",FM-15,7,29.93,36,39,0.0,BR:1 ||,0.01,8.0,89.0,OVC:08 7,29.93,29.06,4.0,38.0,190,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11501/01/23 00:53:02 METAR KFDY 010553Z 19004KT 4SM BR OVC007 04/02 A2993 RMK AO2 SLP137 T00390022 10050 20039 58004 $,,,,,,,,,,2006-10-05
0,72537614853,2023-01-01T00:53:00,42.23666,-83.52638,215.7,"DETROIT WILLOW RUN AIRPORT, MI US",FM-15,7,29.93,32,37,0.0,,0.01,6.0,82.0,OVC:08 10,29.94,29.16,10.0,35.0,250,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11601/01/23 00:53:02 METAR KYIP 010553Z 25004KT 10SM OVC010 03/00 A2993 RMK AO2 SLP138 T00280000 10039 20022 56002 (DK),,,,,,,,,,2008-09-26
0,72536094830,2023-01-01T00:52:00,41.58705,-83.80538,205.5,"TOLEDO EXPRESS AIRPORT, OH US",FM-15,7,29.94,35,38,0.0,BR:1 ||,0.01,8.0,89.0,OVC:08 5,29.95,29.2,5.0,37.0,200,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET12001/01/23 00:52:02 METAR KTOL 010552Z 20006KT 5SM BR OVC005 03/02 A2994 RMK AO2 SLP141 T00330017 10044 20033 58002 $ (MC),NW,0.5,mi,SNOW,,SNOWBOARD,,,PAID SNOW OBSERVER,2007-01-20
0,72535404806,2023-01-01T00:15:00,41.71667,-85.98333,237.1,"ELKHART MUNICIPAL AIRPORT, IN US",FM-15,7,29.91,35,35,,,,,100.0,OVC:08 5,,29.08,7.0,35.0,130,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08501/01/23 00:15:02 METAR KEKM 010515Z 13003KT 7SM OVC005 02/02 A2991 RMK AO2 T00160016,,,,,,,,,,
0,72538694898,2023-01-01T00:55:00,44.021772,-82.792932,180.0,"PORT HOPE, MI US",FM-15,7,29.89,31,36,0.0,,-0.01,0.0,82.0,,29.91,29.26,,34.0,260,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10401/01/23 00:55:02 METAR KP58 010555Z 26005KT 02/M01 A2989 RMK AO1 SLP127 T00221006 10033 20022 50005 RTX,,,,,,,,,,2005-10-27
0,72537094847,2023-01-01T00:53:00,42.23113,-83.33121,191.9,"DETROIT METRO AIRPORT, MI US",FM-15,7,29.94,33,37,0.0,,0.0,5.0,86.0,OVC:08 11,29.96,29.23,8.0,35.0,260,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11601/01/23 00:53:02 METAR KDTW 010553Z 26007KT 8SM OVC011 03/01 A2994 RMK AO2 SLP144 T00280006 10044 20028 55000 (DJE),,,,,,,,,,
0,72539514833,2023-01-01T00:56:00,42.26373,-84.45644,295.9,"JACKSON REYNOLDS FIELD, MI US",FM-15,7,29.9,33,35,0.0,,0.01,8.0,93.0,OVC:08 6,29.93,28.81,8.0,34.0,200,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11001/01/23 00:56:02 METAR KJXN 010556Z 20003KT 8SM OVC006 02/01 A2990 RMK AO2 SLP136 T00170006 10022 20017 58005,,,,,,,,,,2007-04-16
0,72538794899,2023-01-01T00:51:00,47.467386,-87.875032,185.0,"COPPER HARBOR, MI US",FM-15,7,29.76,28,33,0.0,,0.03,6.0,82.0,,29.79,29.09,,31.0,240,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10001/01/23 00:51:02 METAR KP59 010551Z 24008KT 01/M02 A2976 RMK AO1 SLP088 T00061022 10006 21022 56010,,,,,,,,,,2007-05-03
0,72537494889,2023-01-01T00:42:00,42.22393,-83.73983,250.6,"ANN ARBOR MUNICIPAL AIRPORT, MI US",FM-16,7,29.92,31,35,,,,,85.0,OVC:08 9,,29.02,8.0,33.0,210,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08601/01/23 00:42:02 SPECI KARB 010542Z 21003KT 8SM OVC009 02/M01 A2992 RMK AO2 T00171006,,,,,,,,,,
0,72539404839,2023-01-01T00:53:00,42.74634,-86.09677,206.5,"HOLLAND TULIP CITY AIRPORT, MI US",FM-15,7,29.89,30,33,0.0,,0.03,8.0,89.0,OVC:08 95,29.91,29.15,10.0,32.0,90,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11401/01/23 00:53:02 METAR KBIV 010553Z 09005KT 10SM OVC095 01/M01 A2989 RMK AO2 SLP129 T00061011 10011 20000 58009 $,,,,,,,,,,2005-11-17
0,72540404847,2023-01-01T00:53:00,41.86784,-84.07946,244.1,"ADRIAN LENAWEE CO AIRPORT, MI US",FM-15,7,29.93,33,36,0.0,BR:1 ||,,,89.0,,29.95,29.08,6.0,35.0,240,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET10201/01/23 00:53:02 METAR KADG 010553Z 24006KT 6SM BR 02/01 A2993 RMK AO2 SLP143 T00220006 10039 20022 $,,,,,,,,,,2005-10-07
0,72538354827,2023-01-01T00:15:00,41.81667,-85.43333,281.9,"STURGIS KIRSCH MUNICIPAL AIRPORT, MI US",FM-15,7,29.9,35,35,,BR:1 ||,,,99.0,OVC:08 6,,28.91,5.0,35.0,180,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET08801/01/23 00:15:02 METAR KIRS 010515Z 18008KT 5SM BR OVC006 02/02 A2990 RMK AO2 T00160015,,,,,,,,,,
0,72539614815,2023-01-01T00:53:00,42.31192,-85.24147,282.5,"BATTLE CREEK KELLOGG AIRPORT, MI US",FM-15,7,29.9,33,36,0.0,,0.03,6.0,89.0,OVC:08 6,29.92,28.9,7.0,35.0,180,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11001/01/23 00:53:02 METAR KBTL 010553Z 18005KT 7SM OVC006 02/01 A2990 RMK AO2 SLP132 T00220006 10022 21011 56011,,,,,,,,,,2007-02-20
0,72540704854,2023-01-01T00:53:00,45.01657,-84.68942,405.9,"GAYLORD OTSEGO CO AIRPORT, MI US",FM-15,7,29.86,26,31,0.0,,0.0,8.0,82.0,OVC:08 8,29.9,28.45,9.0,29.0,200,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MET11201/01/23 00:53:02 METAR KGLR 010553Z 20003KT 9SM OVC008 M01/M03 A2986 RMK AO2 SLP126 T10061033 10000 21006 58001,,,,,,,,,,
